config_label,case_id,case_type,expected,actual,primary_stage,recovered,precision_at_3,recall_at_5,has_duplicate_passage_id,citation_complete,latency_ms,was_retrieval_miss_baseline_case
CURRENT_PLUS_NEXT,multi-company-remuneration-comparison,multi_company,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.500,false,true,407,true
CURRENT_PLUS_NEXT,weak-indirect-sbp-industrial-diversification,weak_indirect_evidence,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,144,false
CURRENT_PLUS_NEXT,related-terminology-no-support-kp2-community,related_terminology_no_direct_support,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,233,false
CURRENT_PLUS_NEXT,quality-aware-act-remuneration-short,requires_quality_aware_interpretation,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,203,true
CURRENT_PLUS_NEXT,direction-lexical-act-growth-increase,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,350,true
CURRENT_PLUS_NEXT,direction-lexical-bel-repurchase-removed,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,232,true
CURRENT_PLUS_NEXT,chronology-kp2-hse-governance-timeline,requires_chronology,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,223,true
CURRENT_PLUS_NEXT,sup-sbp-financial-incentives,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,184,false
CURRENT_PLUS_NEXT,sup-sbp-governance-special-incentives,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,178,false
CURRENT_PLUS_NEXT,sup-sbp-shareholder-inclusive-approach,answerable_by_one_passage,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,180,false
CURRENT_PLUS_NEXT,sup-sdl-financial-environmental-stewardship,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,164,false
CURRENT_PLUS_NEXT,sup-sdl-financial-directors-report-governance,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,173,false
CURRENT_PLUS_NEXT,sup-sdl-governance-new-director-bio,answerable_from_new_disclosure,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,168,false
CURRENT_PLUS_NEXT,sup-sdl-governance-no-significant-changes,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,175,false
CURRENT_PLUS_NEXT,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,199,false
CURRENT_PLUS_NEXT,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,0.500,false,true,370,false
CURRENT_PLUS_NEXT,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,239,false
CURRENT_PLUS_NEXT,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,216,false
CURRENT_PLUS_NEXT,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,206,false
CURRENT_PLUS_NEXT,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,230,false
CURRENT_PLUS_NEXT,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,146,true
CURRENT_PLUS_NEXT,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,235,false
CURRENT_PLUS_NEXT,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,217,false
CURRENT_PLUS_NEXT,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,241,false
CURRENT_PLUS_NEXT,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,235,false
LOCAL_WINDOW,sup-act-financial-growth,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,310,true
LOCAL_WINDOW,sup-act-governance-board-meetings,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,279,false
LOCAL_WINDOW,sup-act-risk-labour-standards,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,235,false
LOCAL_WINDOW,sup-bel-financial-repurchase,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,267,false
LOCAL_WINDOW,sup-bel-governance-board-charter,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,257,false
LOCAL_WINDOW,sup-bel-risk-credit-guarantee,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,231,false
LOCAL_WINDOW,sup-kp2-governance-hse-committee,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,232,false
LOCAL_WINDOW,sup-kp2-financial-loss,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,215,false
LOCAL_WINDOW,sup-kp2-strategy-disclosure-obligations,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,1.000,0.500,false,true,216,false
LOCAL_WINDOW,sup-sbp-governance-remuneration-policy,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,190,false
LOCAL_WINDOW,sup-sbp-strategy-investment-proposition,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,182,false
LOCAL_WINDOW,sup-sdl-financial-fair-value,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,179,false
LOCAL_WINDOW,sup-sdl-governance-key-management,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,174,false
LOCAL_WINDOW,sup-sdl-strategy-sovereign-risk,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,147,true
LOCAL_WINDOW,sup-sur-financial-target-setting,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,260,false
LOCAL_WINDOW,sup-sur-risk-stakeholder-governance,answerable_by_one_passage,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,280,false
LOCAL_WINDOW,sup-sur-strategy-loadshedding,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,259,false
LOCAL_WINDOW,sup-multi-act-growth-both-sides,answerable_only_by_multiple_passages,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,394,false
LOCAL_WINDOW,sup-earlier-side-act-labour,answerable_only_from_earlier_side,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,262,false
LOCAL_WINDOW,sup-later-side-kp2-hse,answerable_only_from_later_side,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,245,false
LOCAL_WINDOW,sup-new-sdl-directors-report,answerable_from_new_disclosure,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,true,1.000,1.000,false,true,191,false
LOCAL_WINDOW,sup-removed-act-leadership-bio,answerable_from_removed_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,216,false
LOCAL_WINDOW,sup-modified-bel-agm-notice,answerable_from_modified_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,RERANKING_MISS,false,0.000,0.000,false,true,280,false
LOCAL_WINDOW,sup-period-kp2-2024,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,186,true
LOCAL_WINDOW,partial-sbp-remuneration-and-succession,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,186,false
LOCAL_WINDOW,partial-bel-repurchase-and-buyback-pricing,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,261,false
LOCAL_WINDOW,partial-kp2-materiality-and-fraud-risk,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,236,false
LOCAL_WINDOW,partial-act-diversity-and-gender-pay-gap,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,234,true
LOCAL_WINDOW,ambiguous-sbp-restatement,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,199,false
LOCAL_WINDOW,ambiguous-sdl-directors-report-new-removed,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,AMBIGUOUS_OR_CONFLICTING,PIPELINE_SUCCESS,false,0.000,1.000,false,true,177,false
LOCAL_WINDOW,ambiguous-sbp-listed-investment-performance,ambiguous,AMBIGUOUS_OR_CONFLICTING,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,184,false
LOCAL_WINDOW,ambiguous-sbp-non-executive-directors,ambiguous,AMBIGUOUS_OR_CONFLICTING,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,174,false
LOCAL_WINDOW,ambiguous-sbp-valuation-summary,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,155,false
LOCAL_WINDOW,noanswer-airline-loyalty,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,435,false
LOCAL_WINDOW,noanswer-esports,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,383,false
LOCAL_WINDOW,noanswer-agriculture-subsidy,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,417,false
LOCAL_WINDOW,noanswer-deep-sea-mining,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,417,false
LOCAL_WINDOW,noanswer-social-media-influencer,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,423,false
LOCAL_WINDOW,noanswer-patent-litigation,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,422,false
LOCAL_WINDOW,noanswer-nonexistent-company,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,555,false
LOCAL_WINDOW,noanswer-unsupported-acquisition,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,453,false
LOCAL_WINDOW,noanswer-nonexistent-regulatory-event,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,342,false
LOCAL_WINDOW,noanswer-unsupported-numeric-claim,unsupported_exact_numeric_claim,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,509,false
LOCAL_WINDOW,numeric-trap-act-operating-margin,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,227,false
LOCAL_WINDOW,numeric-trap-sbp-investments-per-category,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,189,false
LOCAL_WINDOW,numeric-trap-short-heading-operations,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,422,true
LOCAL_WINDOW,short-heading-trap-usd-currency,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,234,true
LOCAL_WINDOW,short-heading-trap-back-navigation,short_heading_trap,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,240,false
LOCAL_WINDOW,broad-corpus-governance-practices,broad_corpus_wide,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.000,false,true,612,true
LOCAL_WINDOW,multi-company-remuneration-comparison,multi_company,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.500,false,true,411,true
LOCAL_WINDOW,weak-indirect-sbp-industrial-diversification,weak_indirect_evidence,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,145,false
LOCAL_WINDOW,related-terminology-no-support-kp2-community,related_terminology_no_direct_support,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,234,false
LOCAL_WINDOW,quality-aware-act-remuneration-short,requires_quality_aware_interpretation,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,219,true
LOCAL_WINDOW,direction-lexical-act-growth-increase,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,309,true
LOCAL_WINDOW,direction-lexical-bel-repurchase-removed,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,234,true
LOCAL_WINDOW,chronology-kp2-hse-governance-timeline,requires_chronology,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,228,true
LOCAL_WINDOW,sup-sbp-financial-incentives,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,194,false
LOCAL_WINDOW,sup-sbp-governance-special-incentives,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,184,false
LOCAL_WINDOW,sup-sbp-shareholder-inclusive-approach,answerable_by_one_passage,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,188,false
LOCAL_WINDOW,sup-sdl-financial-environmental-stewardship,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,166,false
LOCAL_WINDOW,sup-sdl-financial-directors-report-governance,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,176,false
LOCAL_WINDOW,sup-sdl-governance-new-director-bio,answerable_from_new_disclosure,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,179,false
LOCAL_WINDOW,sup-sdl-governance-no-significant-changes,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,185,false
LOCAL_WINDOW,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,171,false
LOCAL_WINDOW,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,0.500,false,true,177,false
LOCAL_WINDOW,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,233,false
LOCAL_WINDOW,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,215,false
LOCAL_WINDOW,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,205,false
LOCAL_WINDOW,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,233,false
LOCAL_WINDOW,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,150,true
LOCAL_WINDOW,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,238,false
LOCAL_WINDOW,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,228,false
LOCAL_WINDOW,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,242,false
LOCAL_WINDOW,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,232,false
FIXED_TOKEN_WINDOW_256_64,sup-act-financial-growth,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,351,true
FIXED_TOKEN_WINDOW_256_64,sup-act-governance-board-meetings,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,305,false
FIXED_TOKEN_WINDOW_256_64,sup-act-risk-labour-standards,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,262,false
FIXED_TOKEN_WINDOW_256_64,sup-bel-financial-repurchase,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,307,false
FIXED_TOKEN_WINDOW_256_64,sup-bel-governance-board-charter,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,286,false
FIXED_TOKEN_WINDOW_256_64,sup-bel-risk-credit-guarantee,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,246,false
FIXED_TOKEN_WINDOW_256_64,sup-kp2-governance-hse-committee,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,244,false
FIXED_TOKEN_WINDOW_256_64,sup-kp2-financial-loss,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,238,false
FIXED_TOKEN_WINDOW_256_64,sup-kp2-strategy-disclosure-obligations,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,1.000,0.500,false,true,219,false
FIXED_TOKEN_WINDOW_256_64,sup-sbp-governance-remuneration-policy,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,200,false
FIXED_TOKEN_WINDOW_256_64,sup-sbp-strategy-investment-proposition,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,195,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-financial-fair-value,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,177,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-governance-key-management,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,183,false
FIXED_TOKEN_WINDOW_256_64,sup-sdl-strategy-sovereign-risk,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,158,true
FIXED_TOKEN_WINDOW_256_64,sup-sur-financial-target-setting,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,278,false
FIXED_TOKEN_WINDOW_256_64,sup-sur-risk-stakeholder-governance,answerable_by_one_passage,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,288,false
FIXED_TOKEN_WINDOW_256_64,sup-sur-strategy-loadshedding,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,287,false
FIXED_TOKEN_WINDOW_256_64,sup-multi-act-growth-both-sides,answerable_only_by_multiple_passages,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,639,false
FIXED_TOKEN_WINDOW_256_64,sup-earlier-side-act-labour,answerable_only_from_earlier_side,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,321,false
FIXED_TOKEN_WINDOW_256_64,sup-later-side-kp2-hse,answerable_only_from_later_side,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,277,false
FIXED_TOKEN_WINDOW_256_64,sup-new-sdl-directors-report,answerable_from_new_disclosure,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,true,1.000,1.000,false,true,253,false
FIXED_TOKEN_WINDOW_256_64,sup-removed-act-leadership-bio,answerable_from_removed_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,309,false
FIXED_TOKEN_WINDOW_256_64,sup-modified-bel-agm-notice,answerable_from_modified_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,RERANKING_MISS,false,0.000,0.000,false,true,331,false
FIXED_TOKEN_WINDOW_256_64,sup-period-kp2-2024,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,207,true
FIXED_TOKEN_WINDOW_256_64,partial-sbp-remuneration-and-succession,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,196,false
FIXED_TOKEN_WINDOW_256_64,partial-bel-repurchase-and-buyback-pricing,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,300,false
FIXED_TOKEN_WINDOW_256_64,partial-kp2-materiality-and-fraud-risk,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,247,false
FIXED_TOKEN_WINDOW_256_64,partial-act-diversity-and-gender-pay-gap,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,true,0.333,1.000,false,true,281,true
FIXED_TOKEN_WINDOW_256_64,ambiguous-sbp-restatement,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,228,false
FIXED_TOKEN_WINDOW_256_64,ambiguous-sdl-directors-report-new-removed,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,AMBIGUOUS_OR_CONFLICTING,PIPELINE_SUCCESS,false,0.000,1.000,false,true,203,false
FIXED_TOKEN_WINDOW_256_64,ambiguous-sbp-listed-investment-performance,ambiguous,AMBIGUOUS_OR_CONFLICTING,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,206,false
FIXED_TOKEN_WINDOW_256_64,ambiguous-sbp-non-executive-directors,ambiguous,AMBIGUOUS_OR_CONFLICTING,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,191,false
FIXED_TOKEN_WINDOW_256_64,ambiguous-sbp-valuation-summary,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,277,false
FIXED_TOKEN_WINDOW_256_64,noanswer-airline-loyalty,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,504,false
FIXED_TOKEN_WINDOW_256_64,noanswer-esports,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,492,false
FIXED_TOKEN_WINDOW_256_64,noanswer-agriculture-subsidy,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,484,false
FIXED_TOKEN_WINDOW_256_64,noanswer-deep-sea-mining,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,449,false
FIXED_TOKEN_WINDOW_256_64,noanswer-social-media-influencer,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,503,false
FIXED_TOKEN_WINDOW_256_64,noanswer-patent-litigation,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,524,false
